congress,chamber,id,district,Medfaminc,memberparty,presparty
113,House,5001300US3901,"Congressional District 1 (113th Congress), Ohio",67319,200,100
113,House,5001300US3902,"Congressional District 2 (113th Congress), Ohio",60120,200,100
113,House,5001300US3903,"Congressional District 3 (113th Congress), Ohio",47701,100,100
113,House,5001300US3904,"Congressional District 4 (113th Congress), Ohio",57055,200,100
113,House,5001300US3905,"Congressional District 5 (113th Congress), Ohio",63552,200,100
113,House,5001300US3906,"Congressional District 6 (113th Congress), Ohio",52974,200,100
113,House,5001300US3907,"Congressional District 7 (113th Congress), Ohio",56857,200,100
113,House,5001300US3908,"Congressional District 8 (113th Congress), Ohio",62332,200,100
113,House,5001300US3909,"Congressional District 9 (113th Congress), Ohio",50312,100,100
113,House,5001300US3910,"Congressional District 10 (113th Congress), Ohio",57342,200,100
113,House,5001300US3911,"Congressional District 11 (113th Congress), Ohio",44498,100,100
113,House,5001300US3912,"Congressional District 12 (113th Congress), Ohio",78354,200,100
113,House,5001300US3913,"Congressional District 13 (113th Congress), Ohio",51483,100,100
113,House,5001300US3914,"Congressional District 14 (113th Congress), Ohio",73693,200,100
113,House,5001300US3915,"Congressional District 15 (113th Congress), Ohio",65412,200,100
113,House,5001300US3916,"Congressional District 16 (113th Congress), Ohio",73273,200,100
113,House,5001300US4001,"Congressional District 1 (113th Congress), Oklahoma",59400,200,100
113,House,5001300US4002,"Congressional District 2 (113th Congress), Oklahoma",45607,200,100
113,House,5001300US4003,"Congressional District 3 (113th Congress), Oklahoma",57546,200,100
113,House,5001300US4004,"Congressional District 4 (113th Congress), Oklahoma",60058,200,100
113,House,5001300US4005,"Congressional District 5 (113th Congress), Oklahoma",55690,200,100
113,House,5001300US4101,"Congressional District 1 (113th Congress), Oregon",73431,100,100
113,House,5001300US4102,"Congressional District 2 (113th Congress), Oregon",51586,200,100
113,House,5001300US4103,"Congressional District 3 (113th Congress), Oregon",63692,100,100
113,House,5001300US4104,"Congressional District 4 (113th Congress), Oregon",51794,100,100
113,House,5001300US4105,"Congressional District 5 (113th Congress), Oregon",62187,100,100
113,House,5001300US4201,"Congressional District 1 (113th Congress), Pennsylvania",44512,100,100
113,House,5001300US4202,"Congressional District 2 (113th Congress), Pennsylvania",49851,100,100
113,House,5001300US4203,"Congressional District 3 (113th Congress), Pennsylvania",56597,200,100
113,House,5001300US4204,"Congressional District 4 (113th Congress), Pennsylvania",67855,200,100
113,House,5001300US4205,"Congressional District 5 (113th Congress), Pennsylvania",57004,200,100
113,House,5001300US4206,"Congressional District 6 (113th Congress), Pennsylvania",90224,200,100
113,House,5001300US4207,"Congressional District 7 (113th Congress), Pennsylvania",92377,200,100
113,House,5001300US4208,"Congressional District 8 (113th Congress), Pennsylvania",90798,200,100
113,House,5001300US4209,"Congressional District 9 (113th Congress), Pennsylvania",54566,200,100
113,House,5001300US4210,"Congressional District 10 (113th Congress), Pennsylvania",58771,200,100
113,House,5001300US4211,"Congressional District 11 (113th Congress), Pennsylvania",61043,200,100
113,House,5001300US4212,"Congressional District 12 (113th Congress), Pennsylvania",68855,200,100
113,House,5001300US4213,"Congressional District 13 (113th Congress), Pennsylvania",66638,100,100
113,House,5001300US4214,"Congressional District 14 (113th Congress), Pennsylvania",55950,100,100
113,House,5001300US4215,"Congressional District 15 (113th Congress), Pennsylvania",67307,200,100
113,House,5001300US4216,"Congressional District 16 (113th Congress), Pennsylvania",64101,200,100
113,House,5001300US4217,"Congressional District 17 (113th Congress), Pennsylvania",58255,100,100
113,House,5001300US4218,"Congressional District 18 (113th Congress), Pennsylvania",73038,200,100
113,House,5001300US4401,"Congressional District 1 (113th Congress), Rhode Island",66329,100,100
113,House,5001300US4402,"Congressional District 2 (113th Congress), Rhode Island",76184,100,100
113,House,5001300US4501,"Congressional District 1 (113th Congress), South Carolina",65144,200,100
113,House,5001300US4502,"Congressional District 2 (113th Congress), South Carolina",63936,200,100
113,House,5001300US4503,"Congressional District 3 (113th Congress), South Carolina",48151,200,100
113,House,5001300US4504,"Congressional District 4 (113th Congress), South Carolina",56004,200,100
113,House,5001300US4505,"Congressional District 5 (113th Congress), South Carolina",51849,200,100
113,House,5001300US4506,"Congressional District 6 (113th Congress), South Carolina",40790,100,100
113,House,5001300US4507,"Congressional District 7 (113th Congress), South Carolina",46089,200,100
113,House,5001300US4600,"Congressional District (at Large) (113th Congress), South Dakota",61505,200,100
113,House,5001300US4701,"Congressional District 1 (113th Congress), Tennessee",46124,200,100
113,House,5001300US4702,"Congressional District 2 (113th Congress), Tennessee",57372,200,100
113,House,5001300US4703,"Congressional District 3 (113th Congress), Tennessee",50939,200,100
113,House,5001300US4704,"Congressional District 4 (113th Congress), Tennessee",52781,200,100
113,House,5001300US4705,"Congressional District 5 (113th Congress), Tennessee",57419,100,100
113,House,5001300US4706,"Congressional District 6 (113th Congress), Tennessee",54682,200,100
113,House,5001300US4707,"Congressional District 7 (113th Congress), Tennessee",58676,200,100
113,House,5001300US4708,"Congressional District 8 (113th Congress), Tennessee",62987,200,100
113,House,5001300US4709,"Congressional District 9 (113th Congress), Tennessee",43659,100,100
113,House,5001300US4801,"Congressional District 1 (113th Congress), Texas",52021,200,100
113,House,5001300US4802,"Congressional District 2 (113th Congress), Texas",81858,200,100
113,House,5001300US4803,"Congressional District 3 (113th Congress), Texas",101083,200,100
113,House,5001300US4804,"Congressional District 4 (113th Congress), Texas",55682,200,100
113,House,5001300US4805,"Congressional District 5 (113th Congress), Texas",51219,200,100
113,House,5001300US4806,"Congressional District 6 (113th Congress), Texas",66978,200,100
113,House,5001300US4807,"Congressional District 7 (113th Congress), Texas",89406,200,100
113,House,5001300US4808,"Congressional District 8 (113th Congress), Texas",71506,200,100
113,House,5001300US4809,"Congressional District 9 (113th Congress), Texas",45226,100,100
113,House,5001300US4810,"Congressional District 10 (113th Congress), Texas",76197,200,100
113,House,5001300US4811,"Congressional District 11 (113th Congress), Texas",59158,200,100
113,House,5001300US4812,"Congressional District 12 (113th Congress), Texas",71030,200,100
113,House,5001300US4813,"Congressional District 13 (113th Congress), Texas",55211,200,100
113,House,5001300US4814,"Congressional District 14 (113th Congress), Texas",65453,200,100
113,House,5001300US4815,"Congressional District 15 (113th Congress), Texas",42088,100,100
113,House,5001300US4816,"Congressional District 16 (113th Congress), Texas",47349,100,100
113,House,5001300US4817,"Congressional District 17 (113th Congress), Texas",57647,200,100
113,House,5001300US4818,"Congressional District 18 (113th Congress), Texas",41952,100,100
113,House,5001300US4819,"Congressional District 19 (113th Congress), Texas",53231,200,100
113,House,5001300US4820,"Congressional District 20 (113th Congress), Texas",51885,100,100
113,House,5001300US4821,"Congressional District 21 (113th Congress), Texas",77152,200,100
113,House,5001300US4822,"Congressional District 22 (113th Congress), Texas",93181,200,100
113,House,5001300US4823,"Congressional District 23 (113th Congress), Texas",51712,100,100
113,House,5001300US4824,"Congressional District 24 (113th Congress), Texas",76287,200,100
113,House,5001300US4825,"Congressional District 25 (113th Congress), Texas",67687,200,100
113,House,5001300US4826,"Congressional District 26 (113th Congress), Texas",90130,200,100
113,House,5001300US4827,"Congressional District 27 (113th Congress), Texas",55924,200,100
113,House,5001300US4828,"Congressional District 28 (113th Congress), Texas",45927,100,100
113,House,5001300US4829,"Congressional District 29 (113th Congress), Texas",38185,100,100
113,House,5001300US4830,"Congressional District 30 (113th Congress), Texas",45692,100,100
113,House,5001300US4831,"Congressional District 31 (113th Congress), Texas",71433,200,100
113,House,5001300US4832,"Congressional District 32 (113th Congress), Texas",73115,200,100
113,House,5001300US4833,"Congressional District 33 (113th Congress), Texas",35926,100,100
113,House,5001300US4834,"Congressional District 34 (113th Congress), Texas",37284,100,100
113,House,5001300US4835,"Congressional District 35 (113th Congress), Texas",41723,100,100
113,House,5001300US4836,"Congressional District 36 (113th Congress), Texas",62411,200,100
113,House,5001300US4901,"Congressional District 1 (113th Congress), Utah",65140,200,100
113,House,5001300US4902,"Congressional District 2 (113th Congress), Utah",61156,200,100
113,House,5001300US4903,"Congressional District 3 (113th Congress), Utah",69156,200,100
113,House,5001300US4904,"Congressional District 4 (113th Congress), Utah",64588,100,100
113,House,5001300US5000,"Congressional District (at Large) (113th Congress), Vermont",66047,100,100
113,House,5001300US5101,"Congressional District 1 (113th Congress), Virginia",89224,200,100
113,House,5001300US5102,"Congressional District 2 (113th Congress), Virginia",68377,200,100
113,House,5001300US5103,"Congressional District 3 (113th Congress), Virginia",47350,100,100
113,House,5001300US5104,"Congressional District 4 (113th Congress), Virginia",70877,200,100
113,House,5001300US5105,"Congressional District 5 (113th Congress), Virginia",57474,200,100
113,House,5001300US5106,"Congressional District 6 (113th Congress), Virginia",58623,200,100
113,House,5001300US5107,"Congressional District 7 (113th Congress), Virginia",82394,200,100
113,House,5001300US5108,"Congressional District 8 (113th Congress), Virginia",111000,100,100
113,House,5001300US5109,"Congressional District 9 (113th Congress), Virginia",49404,200,100
113,House,5001300US5110,"Congressional District 10 (113th Congress), Virginia",122990,200,100
113,House,5001300US5111,"Congressional District 11 (113th Congress), Virginia",111270,100,100
113,House,5001300US5301,"Congressional District 1 (113th Congress), Washington",87416,100,100
113,House,5001300US5302,"Congressional District 2 (113th Congress), Washington",70879,100,100
113,House,5001300US5303,"Congressional District 3 (113th Congress), Washington",61307,200,100
113,House,5001300US5304,"Congressional District 4 (113th Congress), Washington",56651,200,100
113,House,5001300US5305,"Congressional District 5 (113th Congress), Washington",58511,200,100
113,House,5001300US5306,"Congressional District 6 (113th Congress), Washington",64340,100,100
113,House,5001300US5307,"Congressional District 7 (113th Congress), Washington",95788,100,100
113,House,5001300US5308,"Congressional District 8 (113th Congress), Washington",82807,200,100
113,House,5001300US5309,"Congressional District 9 (113th Congress), Washington",73280,100,100
113,House,5001300US5310,"Congressional District 10 (113th Congress), Washington",64522,100,100
113,House,5001300US5401,"Congressional District 1 (113th Congress), West Virginia",50927,200,100
113,House,5001300US5402,"Congressional District 2 (113th Congress), West Virginia",57672,200,100
113,House,5001300US5403,"Congressional District 3 (113th Congress), West Virginia",46289,100,100
113,House,5001300US5501,"Congressional District 1 (113th Congress), Wisconsin",69836,200,100
113,House,5001300US5502,"Congressional District 2 (113th Congress), Wisconsin",73553,100,100
113,House,5001300US5503,"Congressional District 3 (113th Congress), Wisconsin",60908,100,100
113,House,5001300US5504,"Congressional District 4 (113th Congress), Wisconsin",46594,100,100
113,House,5001300US5505,"Congressional District 5 (113th Congress), Wisconsin",79498,200,100
113,House,5001300US5506,"Congressional District 6 (113th Congress), Wisconsin",66333,200,100
113,House,5001300US5507,"Congressional District 7 (113th Congress), Wisconsin",57479,200,100
113,House,5001300US5508,"Congressional District 8 (113th Congress), Wisconsin",65140,200,100
113,House,5001300US5600,"Congressional District (at Large) (113th Congress), Wyoming",68827,200,100
114,Senate,0400000US01,Alabama,53764,200,100
114,Senate,0400000US02,Alabama,53764,200,100
114,Senate,0400000US04,Alaska,82307,200,100
114,Senate,0400000US05,Alaska,82307,200,100
114,Senate,0400000US06,Arizona,59700,200,100
114,Senate,0400000US08,Arizona,59700,200,100
114,Senate,0400000US09,Arkansas,51528,200,100
114,Senate,0400000US10,Arkansas,51528,200,100
114,Senate,0400000US12,California,71015,100,100
114,Senate,0400000US13,California,71015,100,100
114,Senate,0400000US15,Colorado,75405,200,100
114,Senate,0400000US16,Colorado,75405,100,100
114,Senate,0400000US17,Connecticut,88819,100,100
114,Senate,0400000US18,Connecticut,88819,100,100
114,Senate,0400000US19,Delaware,72594,100,100
114,Senate,0400000US20,Delaware,72594,100,100
114,Senate,0400000US21,Florida,57212,100,100
114,Senate,0400000US22,Florida,57212,200,100
114,Senate,0400000US23,Georgia,58885,200,100
114,Senate,0400000US24,Georgia,58885,200,100
114,Senate,0400000US25,Hawaii,79187,100,100
114,Senate,0400000US26,Hawaii,79187,100,100
114,Senate,0400000US27,Idaho,58101,200,100
114,Senate,0400000US28,Idaho,58101,200,100
114,Senate,0400000US29,Illinois,71796,100,100
114,Senate,0400000US30,Illinois,71796,200,100
114,Senate,0400000US31,Indiana,60780,200,100
114,Senate,0400000US32,Indiana,60780,100,100
114,Senate,0400000US33,Iowa,67771,200,100
114,Senate,0400000US34,Iowa,67771,200,100
114,Senate,0400000US35,Kansas,66425,200,100
114,Senate,0400000US36,Kansas,66425,200,100
114,Senate,0400000US37,Kentucky,54776,200,100
114,Senate,0400000US38,Kentucky,54776,200,100
114,Senate,0400000US39,Louisiana,56573,200,100
114,Senate,0400000US40,Louisiana,56573,200,100
114,Senate,0400000US41,Maine,62078,328,100
114,Senate,0400000US42,Maine,62078,200,100
114,Senate,0400000US44,Maryland,89678,100,100
114,Senate,0400000US45,Maryland,89678,100,100
114,Senate,0400000US46,Massachusetts,87951,100,100
114,Senate,0400000US47,Massachusetts,87951,100,100
114,Senate,0400000US48,Michigan,62143,100,100
114,Senate,0400000US49,Michigan,62143,100,100
114,Senate,0400000US50,Minnesota,77941,100,100
114,Senate,0400000US51,Minnesota,77941,100,100
114,Senate,0400000US53,Mississippi,50178,200,100
114,Senate,0400000US54,Mississippi,50178,200,100
114,Senate,0400000US55,Missouri,61299,200,100
114,Senate,0400000US56,Missouri,61299,100,100
114,Senate,,Montana,60643,200,100
114,Senate,,Montana,60643,100,100
114,Senate,,Nebraska,66120,200,100
114,Senate,,Nebraska,66120,200,100
114,Senate,,Nevada,60824,100,100
114,Senate,,Nevada,60824,200,100
114,Senate,,New Hampshire,80581,100,100
114,Senate,,New Hampshire,80581,200,100
114,Senate,,New Jersey,88419,100,100
114,Senate,,New Jersey,88419,100,100
114,Senate,,New Mexico,54705,100,100
114,Senate,,New Mexico,54705,100,100
114,Senate,,New York,71115,100,100
114,Senate,,New York,71115,100,100
114,Senate,,North Carolina,57380,200,100
114,Senate,,North Carolina,57380,200,100
114,Senate,,North Dakota,75221,200,100
114,Senate,,North Dakota,75221,100,100
114,Senate,,Ohio,62300,200,100
114,Senate,,Ohio,62300,100,100
114,Senate,,Oklahoma,58710,200,100
114,Senate,,Oklahoma,58710,200,100
114,Senate,,Oregon,62670,100,100
114,Senate,,Oregon,62670,100,100
114,Senate,,Pennsylvania,67876,200,100
114,Senate,,Pennsylvania,67876,100,100
114,Senate,,Rhode Island,71212,100,100
114,Senate,,Rhode Island,71212,100,100
114,Senate,,South Carolina,56491,200,100
114,Senate,,South Carolina,56491,200,100
114,Senate,,South Dakota,66936,200,100
114,Senate,,South Dakota,66936,200,100
114,Senate,,Tennessee,55557,200,100
114,Senate,,Tennessee,55557,200,100
114,Senate,,Texas,62830,200,100
114,Senate,,Texas,62830,200,100
114,Senate,,Utah,69535,200,100
114,Senate,,Utah,69535,200,100
114,Senate,,Vermont,67154,100,100
114,Senate,,Vermont,67154,328,100
114,Senate,,Virginia,78290,100,100
114,Senate,,Virginia,78290,100,100
114,Senate,,Washington,74193,100,100
114,Senate,,Washington,74193,100,100
114,Senate,,West Virginia,52413,200,100
114,Senate,,West Virginia,52413,100,100
114,Senate,,Wisconsin,67187,100,100
114,Senate,,Wisconsin,67187,200,100
114,Senate,,Wyoming,72460,200,100
114,Senate,,Wyoming,72460,200,100
114,House,5001400US0101,"Congressional District 1 (114th Congress), Alabama",54113,200,100
114,House,5001400US0102,"Congressional District 2 (114th Congress), Alabama",52668,200,100
114,House,5001400US0103,"Congressional District 3 (114th Congress), Alabama",51660,200,100
114,House,5001400US0104,"Congressional District 4 (114th Congress), Alabama",48701,200,100
114,House,5001400US0105,"Congressional District 5 (114th Congress), Alabama",64062,200,100
114,House,5001400US0106,"Congressional District 6 (114th Congress), Alabama",71499,200,100
114,House,5001400US0107,"Congressional District 7 (114th Congress), Alabama",39891,100,100
114,House,5001400US0200,"Congressional District (at Large) (114th Congress), Alaska",82307,200,100
114,House,5001400US0401,"Congressional District 1 (114th Congress), Arizona",55598,100,100
114,House,5001400US0402,"Congressional District 2 (114th Congress), Arizona",61480,200,100
114,House,5001400US0403,"Congressional District 3 (114th Congress), Arizona",44884,100,100
114,House,5001400US0404,"Congressional District 4 (114th Congress), Arizona",51448,200,100
114,House,5001400US0405,"Congressional District 5 (114th Congress), Arizona",76805,200,100
114,House,5001400US0406,"Congressional District 6 (114th Congress), Arizona",78673,200,100
114,House,5001400US0407,"Congressional District 7 (114th Congress), Arizona",36510,100,100
114,House,5001400US0408,"Congressional District 8 (114th Congress), Arizona",72595,200,100
114,House,5001400US0409,"Congressional District 9 (114th Congress), Arizona",64365,100,100
114,House,5001400US0501,"Congressional District 1 (114th Congress), Arkansas",46120,200,100
114,House,5001400US0502,"Congressional District 2 (114th Congress), Arkansas",58586,200,100
114,House,5001400US0503,"Congressional District 3 (114th Congress), Arkansas",55334,200,100
114,House,5001400US0504,"Congressional District 4 (114th Congress), Arkansas",47330,200,100
114,House,5001400US0601,"Congressional District 1 (114th Congress), California",60537,200,100
114,House,5001400US0602,"Congressional District 2 (114th Congress), California",83219,100,100
114,House,5001400US0603,"Congressional District 3 (114th Congress), California",66563,100,100
114,House,5001400US0604,"Congressional District 4 (114th Congress), California",81944,200,100
114,House,5001400US0605,"Congressional District 5 (114th Congress), California",77898,100,100
114,House,5001400US0606,"Congressional District 6 (114th Congress), California",52592,100,100
114,House,5001400US0607,"Congressional District 7 (114th Congress), California",79474,100,100
114,House,5001400US0608,"Congressional District 8 (114th Congress), California",51969,200,100
114,House,5001400US0609,"Congressional District 9 (114th Congress), California",62342,100,100
114,House,5001400US0610,"Congressional District 10 (114th Congress), California",62069,200,100
114,House,5001400US0611,"Congressional District 11 (114th Congress), California",91673,100,100
114,House,5001400US0612,"Congressional District 12 (114th Congress), California",102142,100,100
114,House,5001400US0613,"Congressional District 13 (114th Congress), California",80386,100,100
114,House,5001400US0614,"Congressional District 14 (114th Congress), California",109361,100,100
114,House,5001400US0615,"Congressional District 15 (114th Congress), California",103793,100,100
114,House,5001400US0616,"Congressional District 16 (114th Congress), California",39539,100,100
114,House,5001400US0617,"Congressional District 17 (114th Congress), California",115826,100,100
114,House,5001400US0618,"Congressional District 18 (114th Congress), California",131949,100,100
114,House,5001400US0619,"Congressional District 19 (114th Congress), California",90361,100,100
114,House,5001400US0620,"Congressional District 20 (114th Congress), California",64552,100,100
114,House,5001400US0621,"Congressional District 21 (114th Congress), California",38472,200,100
114,House,5001400US0622,"Congressional District 22 (114th Congress), California",59246,200,100
114,House,5001400US0623,"Congressional District 23 (114th Congress), California",61221,200,100
114,House,5001400US0624,"Congressional District 24 (114th Congress), California",74816,100,100
114,House,5001400US0625,"Congressional District 25 (114th Congress), California",77365,200,100
114,House,5001400US0626,"Congressional District 26 (114th Congress), California",82106,100,100
114,House,5001400US0627,"Congressional District 27 (114th Congress), California",78584,100,100
114,House,5001400US0628,"Congressional District 28 (114th Congress), California",69424,100,100
114,House,5001400US0629,"Congressional District 29 (114th Congress), California",49169,100,100
114,House,5001400US0630,"Congressional District 30 (114th Congress), California",84829,100,100
114,House,5001400US0631,"Congressional District 31 (114th Congress), California",58124,100,100
114,House,5001400US0632,"Congressional District 32 (114th Congress), California",62309,100,100
114,House,5001400US0633,"Congressional District 33 (114th Congress), California",136376,100,100
114,House,5001400US0634,"Congressional District 34 (114th Congress), California",37998,100,100
114,House,5001400US0635,"Congressional District 35 (114th Congress), California",57448,100,100
114,House,5001400US0636,"Congressional District 36 (114th Congress), California",53059,100,100
114,House,5001400US0637,"Congressional District 37 (114th Congress), California",54679,100,100
114,House,5001400US0638,"Congressional District 38 (114th Congress), California",67551,100,100
114,House,5001400US0639,"Congressional District 39 (114th Congress), California",87766,200,100
114,House,5001400US0640,"Congressional District 40 (114th Congress), California",39843,100,100
114,House,5001400US0641,"Congressional District 41 (114th Congress), California",59104,100,100
114,House,5001400US0642,"Congressional District 42 (114th Congress), California",77806,200,100
114,House,5001400US0643,"Congressional District 43 (114th Congress), California",52378,100,100
114,House,5001400US0644,"Congressional District 44 (114th Congress), California",47714,100,100
114,House,5001400US0645,"Congressional District 45 (114th Congress), California",111009,200,100
114,House,5001400US0646,"Congressional District 46 (114th Congress), California",55257,100,100
114,House,5001400US0647,"Congressional District 47 (114th Congress), California",67553,100,100
114,House,5001400US0648,"Congressional District 48 (114th Congress), California",97191,200,100
114,House,5001400US0649,"Congressional District 49 (114th Congress), California",90839,200,100
114,House,5001400US0650,"Congressional District 50 (114th Congress), California",74574,200,100
114,House,5001400US0651,"Congressional District 51 (114th Congress), California",46173,100,100
114,House,5001400US0652,"Congressional District 52 (114th Congress), California",106009,100,100
114,House,5001400US0653,"Congressional District 53 (114th Congress), California",77060,100,100
114,House,5001400US0801,"Congressional District 1 (114th Congress), Colorado",74129,100,100
114,House,5001400US0802,"Congressional District 2 (114th Congress), Colorado",89004,100,100
114,House,5001400US0803,"Congressional District 3 (114th Congress), Colorado",61802,200,100
114,House,5001400US0804,"Congressional District 4 (114th Congress), Colorado",77444,200,100
114,House,5001400US0805,"Congressional District 5 (114th Congress), Colorado",69321,200,100
114,House,5001400US0806,"Congressional District 6 (114th Congress), Colorado",84314,200,100
114,House,5001400US0807,"Congressional District 7 (114th Congress), Colorado",73235,100,100
114,House,5001400US0901,"Congressional District 1 (114th Congress), Connecticut",82610,100,100
114,House,5001400US0902,"Congressional District 2 (114th Congress), Connecticut",86908,100,100
114,House,5001400US0903,"Congressional District 3 (114th Congress), Connecticut",84784,100,100
114,House,5001400US0904,"Congressional District 4 (114th Congress), Connecticut",107844,100,100
114,House,5001400US0905,"Congressional District 5 (114th Congress), Connecticut",85954,100,100
114,House,5001400US1000,"Congressional District (at Large) (114th Congress), Delaware",72594,100,100
114,House,5001400US1201,"Congressional District 1 (114th Congress), Florida",84094,200,100
114,House,5001400US1202,"Congressional District 2 (114th Congress), Florida",57681,100,100
114,House,5001400US1203,"Congressional District 3 (114th Congress), Florida",57288,200,100
114,House,5001400US1204,"Congressional District 4 (114th Congress), Florida",66999,200,100
114,House,5001400US1205,"Congressional District 5 (114th Congress), Florida",38299,100,100
114,House,5001400US1206,"Congressional District 6 (114th Congress), Florida",61327,200,100
114,House,5001400US1207,"Congressional District 7 (114th Congress), Florida",63218,200,100
114,House,5001400US1208,"Congressional District 8 (114th Congress), Florida",59915,200,100
114,House,5001400US1209,"Congressional District 9 (114th Congress), Florida",50795,100,100
114,House,5001400US1210,"Congressional District 10 (114th Congress), Florida",60220,200,100
114,House,5001400US1211,"Congressional District 11 (114th Congress), Florida",49799,200,100
114,House,5001400US1212,"Congressional District 12 (114th Congress), Florida",62261,200,100
114,House,5001400US1213,"Congressional District 13 (114th Congress), Florida",60998,200,100
114,House,5001400US1214,"Congressional District 14 (114th Congress), Florida",48759,100,100
114,House,5001400US1215,"Congressional District 15 (114th Congress), Florida",60644,200,100
114,House,5001400US1216,"Congressional District 16 (114th Congress), Florida",63378,200,100
114,House,5001400US1217,"Congressional District 17 (114th Congress), Florida",50808,200,100
114,House,5001400US1218,"Congressional District 18 (114th Congress), Florida",64319,100,100
114,House,5001400US1219,"Congressional District 19 (114th Congress), Florida",60531,200,100
114,House,5001400US1220,"Congressional District 20 (114th Congress), Florida",42409,100,100
114,House,5001400US1221,"Congressional District 21 (114th Congress), Florida",69281,100,100
114,House,5001400US1222,"Congressional District 22 (114th Congress), Florida",72580,100,100
114,House,5001400US1223,"Congressional District 23 (114th Congress), Florida",66665,100,100
114,House,5001400US1224,"Congressional District 24 (114th Congress), Florida",42522,100,100
114,House,5001400US1225,"Congressional District 25 (114th Congress), Florida",54665,200,100
114,House,5001400US1226,"Congressional District 26 (114th Congress), Florida",60577,200,100
114,House,5001400US1227,"Congressional District 27 (114th Congress), Florida",51446,200,100
114,House,5001400US1301,"Congressional District 1 (114th Congress), Georgia",55204,200,100
114,House,5001400US1302,"Congressional District 2 (114th Congress), Georgia",41977,100,100
114,House,5001400US1303,"Congressional District 3 (114th Congress), Georgia",60253,200,100
114,House,5001400US1304,"Congressional District 4 (114th Congress), Georgia",52817,100,100
114,House,5001400US1305,"Congressional District 5 (114th Congress), Georgia",53338,100,100
114,House,5001400US1306,"Congressional District 6 (114th Congress), Georgia",100738,200,100
114,House,5001400US1307,"Congressional District 7 (114th Congress), Georgia",74338,200,100
114,House,5001400US1308,"Congressional District 8 (114th Congress), Georgia",47429,200,100
114,House,5001400US1309,"Congressional District 9 (114th Congress), Georgia",56033,200,100
114,House,5001400US1310,"Congressional District 10 (114th Congress), Georgia",60090,200,100
114,House,5001400US1311,"Congressional District 11 (114th Congress), Georgia",77724,200,100
114,House,5001400US1312,"Congressional District 12 (114th Congress), Georgia",49205,200,100
114,House,5001400US1313,"Congressional District 13 (114th Congress), Georgia",56638,100,100
114,House,5001400US1314,"Congressional District 14 (114th Congress), Georgia",53378,200,100
114,House,5001400US1501,"Congressional District 1 (114th Congress), Hawaii",84297,100,100
114,House,5001400US1502,"Congressional District 2 (114th Congress), Hawaii",72926,100,100
114,House,5001400US1601,"Congressional District 1 (114th Congress), Idaho",58963,200,100
114,House,5001400US1602,"Congressional District 2 (114th Congress), Idaho",57026,200,100
114,House,5001400US1701,"Congressional District 1 (114th Congress), Illinois",61489,100,100
114,House,5001400US1702,"Congressional District 2 (114th Congress), Illinois",56345,100,100
114,House,5001400US1703,"Congressional District 3 (114th Congress), Illinois",70659,100,100
114,House,5001400US1704,"Congressional District 4 (114th Congress), Illinois",47829,100,100
114,House,5001400US1705,"Congressional District 5 (114th Congress), Illinois",91091,100,100
114,House,5001400US1706,"Congressional District 6 (114th Congress), Illinois",106532,200,100
114,House,5001400US1707,"Congressional District 7 (114th Congress), Illinois",57695,100,100
114,House,5001400US1708,"Congressional District 8 (114th Congress), Illinois",74796,100,100
114,House,5001400US1709,"Congressional District 9 (114th Congress), Illinois",88913,100,100
114,House,5001400US1710,"Congressional District 10 (114th Congress), Illinois",90359,200,100
114,House,5001400US1711,"Congressional District 11 (114th Congress), Illinois",80472,100,100
114,House,5001400US1712,"Congressional District 12 (114th Congress), Illinois",60914,200,100
114,House,5001400US1713,"Congressional District 13 (114th Congress), Illinois",64313,200,100
114,House,5001400US1714,"Congressional District 14 (114th Congress), Illinois",99250,200,100
114,House,5001400US1715,"Congressional District 15 (114th Congress), Illinois",60504,200,100
114,House,5001400US1716,"Congressional District 16 (114th Congress), Illinois",68734,200,100
114,House,5001400US1717,"Congressional District 17 (114th Congress), Illinois",55723,100,100
114,House,5001400US1718,"Congressional District 18 (114th Congress), Illinois",74055,200,100
114,House,5001400US1801,"Congressional District 1 (114th Congress), Indiana",61844,100,100
114,House,5001400US1802,"Congressional District 2 (114th Congress), Indiana",56934,200,100
114,House,5001400US1803,"Congressional District 3 (114th Congress), Indiana",60053,200,100
114,House,5001400US1804,"Congressional District 4 (114th Congress), Indiana",63214,200,100
114,House,5001400US1805,"Congressional District 5 (114th Congress), Indiana",80178,200,100
114,House,5001400US1806,"Congressional District 6 (114th Congress), Indiana",59186,200,100
114,House,5001400US1807,"Congressional District 7 (114th Congress), Indiana",47389,100,100
114,House,5001400US1808,"Congressional District 8 (114th Congress), Indiana",58743,200,100
114,House,5001400US1809,"Congressional District 9 (114th Congress), Indiana",61355,200,100
114,House,5001400US1901,"Congressional District 1 (114th Congress), Iowa",68331,200,100
114,House,5001400US1902,"Congressional District 2 (114th Congress), Iowa",65468,100,100
114,House,5001400US1903,"Congressional District 3 (114th Congress), Iowa",74537,200,100
114,House,5001400US1904,"Congressional District 4 (114th Congress), Iowa",64035,200,100
114,House,5001400US2001,"Congressional District 1 (114th Congress), Kansas",60828,200,100
114,House,5001400US2002,"Congressional District 2 (114th Congress), Kansas",63033,200,100
114,House,5001400US2003,"Congressional District 3 (114th Congress), Kansas",82127,200,100
114,House,5001400US2004,"Congressional District 4 (114th Congress), Kansas",64285,200,100
